ids,label
11 14 4 67 334 840 10 14 56 528 237 311 3 416 22 767 2434 24 67 531 1521 10 662 23 61,1
10 456 12 11 16 68 4 171 5 482 3 202 28 77 4 5548 5 114 18 9710 1 2 3885 152 3798,1
29 5 2 183 44 2 20 12 1 61 482 5509 14 12 2267 1962 5645 14 4 663 176 5 2 130 10,1
11 7 29 5 2 1 104 5 2 1 9891 208 656 6 92 54 1732 1636 3 2 223 12 9891 313 9,1
1009 405 10 5555 6 661 11 4754 1384 18 4 16 4 5011 5 393 122 2238 10 86 22 189 6 201 393,0
11 115 239 389 22 1300 6 294 2522 127 48 55 490 55 156 22 963 18 8685 3 55 156 22 8973 11,1
7 11 2 172 2453 1 1 36 517 2 2905 117 1 1 5 4622 1431 767 3618 3 4622 2 172 2453 1,0
1171 1724 1211 313 35 1 1484 36 2489 409 2 1128 242 6 294 13 840 48 243 5 1 1484 7 11 88,1
11 20 47 24 604 5008 1366 9 2 2452 5 20 4961 3 8 13 4 2502 875 92 1912 901 1316 143 28,1
56 6 11 220 3691 2729 14 2 16 10 262 2 252 9 471 8 47 77 1 34 11 2630 45 5 6038,0
10 67 86 22 380 31 133 1225 4192 812 11 16 7 2 252 16 10 138 124 109 3 10 140 24 265,0
11 331 518 1600 186 74 5438 5563 2 80 6 628 3 1 3 2 1 4121 12 1 12 2773 34 4588 107,1
10 14 54 2034 44 11 20 8 14 1 6 282 32 4 2240 20 1410 3 14 7456 6 30 54 7284 6,0
10 230 4 341 5 2 6787 3 10 114 1329 5023 37 53 11 115 89 372 45 10 841 6 201 8 4,0
10 391 53 33 91 4 191 760 44 11 53 8 14 541 45 33 1234 3074 173 1287 23 8296 241 3 294,0
600 1864 13 3118 3 1 1440 185 23 1153 1228 2386 181 17 4 1944 5 1169 676 13 44 6039 652 706 2246,0
11 7 2 63 5 107 418 36 262 4 946 5 8419 2684 1466 11 467 1057 32 2 58 9600 12 40 25,0
8 156 22 185 192 6 66 137 2499 399 4230 407 160 22 93 8 1561 2 2247 1 2 241 1830 16 156,0
10 230 4 643 304 8368 341 10 28 4 1015 1476 5 27 210 23 1 10 219 11 1270 315 53 8 14,1
10 89 219 11 16 53 10 14 54 119 10 14 1493 9 6870 37 8 14 188 2 565 53 1678 2331 71,1
4 552 2082 3 29 1933 16 50 1019 17 676 207 401 351 63 345 3 1 453 38 454 9638 2 3859 3,0
6745 691 1455 9 1 1 491 705 35 7631 114 2878 3 2162 8 6 1 85 204 43 1 114 117 3172 1103,0
1 904 2445 7 2 1722 5 4 1702 1 1209 36 506 6 1 29 5 27 79 64 6 28 4 482 1324,1
764 11 47 77 4 1934 232 10 14 2670 2492 10 86 22 106 8 2646 218 4 289 1547 19 11 7 24,1
70 46 21 25 827 2686 196 6 28 449 7740 1915 95 21 80 39 11 2349 20 46 126 328 7 15 3383,1
462 92 209 876 8802 7 180 2082 17 4 1 225 3 1 918 8 97 28 77 1 308 8 9994 336 17,0
88 1825 3 1678 2385 2385 1868 1856 104 1130 6132 15 98 629 40 25 4 174 70 3829 527 854 19 2 113,1
435 3287 48 51 10 134 44 303 509 344 10 14 67 657 9 8 10 14 531 4 1950 2000 16 613 72,0
46 40 7 142 4 151 15 305 184 11 20 7 29 5 2 116 9 11 523 8 7 4 184 16 62,1
137 435 137 120 10 124 446 61 58 149 11 20 8 14 361 6 69 23 384 34 4 424 3 10 195,0
48 35 422 16 5471 3 6277 1039 25 9 2 2912 5471 47 6 4485 146 5699 9 3068 4882 136 1039 202 30,1
3 10 230 4 3906 6905 7491 10 59 994 6 66 3 851 43 342 2 1 1567 267 62 18 31 10 121,1
635 16 331 7 142 4 1 92 249 6 269 8 9 642 8 169 98 39 1 13 88 468 166 39 815,0
132 13 4 6460 822 985 1192 6141 185 23 2 3392 825 1899 18 3911 794 7622 2 88 1690 432 2335 1147 1,0
15 4 2235 10 230 1164 3 1393 5 110 957 9 98 3 23 241 15 4 634 385 1408 1 203 1488 3,1
2660 5607 2217 2168 7 146 260 3453 2 8819 5 2 1 5650 6374 146 23 1419 26 7 4988 6 2 569 1089,1
448 8377 331 3973 317 45 5 157 9 8048 13 2730 5 1 58 7 5 2 2255 5 2 29 12 2619 58,0
8 7 392 23 6189 198 147 19 7 168 6 30 607 15 4 16 439 287 41 47 77 607 18 3179 961,0
264 33 1094 17 65 6459 23 7 24 1058 4213 1817 8 7 4 54 422 903 24 64 7 2839 2 403 4711,1
2 63 345 5 2 3137 5 1 7 1314 1 6 92 110 555 9 2075 3 260 287 2867 3 1387 619 1,1
10 391 321 11 20 53 10 14 44 157 29 5 61 349 68 8 32 2 58 8 14 42 4 20 15,0
10 42 219 11 16 2 76 251 53 10 1564 8 3 10 195 11 14 168 6 30 42 164 16 17 4,1
270 9 3 730 4 339 782 706 491 9 2 4441 5 3812 2766 8 13 4 63 5 2793 2 4137 199 30,1
10 219 11 263 9 61 349 333 3 195 12 11 14 4 4860 204 16 17 49 347 24 54 191 1341 9,0
101 31 133 155 10 230 7778 15 6 137 2309 1759 1201 4196 217 22 4 5016 399 41 4 5230 849 1714 329,1
3287 16 153 9 2 742 53 265 6 1010 4 290 5 1 8 236 30 116 6 28 126 588 485 308 5,0
4 187 125 1007 3369 6 30 1025 7 2 1310 5 4 4464 1664 3 1436 15 4 968 5 27 1 27 335,0
10 219 11 2092 16 53 8 89 3146 3 441 8 8 1926 158 6 66 87 238 79 80 141 18 284 8,1
4 770 36 7 265 6 611 2 2898 983 5 1 7 1 4708 23 4529 38 2 1343 17 9019 964 27 463,0
1319 10 441 11 16 8 7 44 1236 117 9 4 388 1967 44 8492 3 3972 114 3 6314 84 8 7 44,1
1 1 1 7 67 4 1337 16 10 28 109 2 89 176 5 1 3 8 14 67 50 19 11 29 67,0
1 4057 694 486 8 13 2635 50 3 10 508 8 457 157 19 8 13 37 1276 6257 12 8 59 30 1,0
10 138 211 516 5039 4231 13 2345 5 2 1752 2137 15 26 211 127 4 54 50 298 19 9 11 16 2,1
11 7 29 5 148 98 10 297 3 3661 137 120 10 106 8 48 120 10 167 37 209 44 8 110 4,0
11 7 29 5 2 88 2030 5161 98 10 138 124 68 2 6735 6 828 144 173 58 8 646 6 166 39,0
10 593 6 66 11 16 1521 41 52 3 262 8 70 91 2811 68 1 1037 3 2 37 439 1049 296 14,1
1971 3146 15 35 3949 16 5 2 1287 11 2362 107 187 1318 649 1150 1573 36 25 1 85 4 1220 1239 9,0
1898 8448 7 604 48 4 482 4883 20 143 30 2 63 7 44 4 1396 1869 2260 4302 255 34 1633 4005 3,1
2045 2848 142 15 11 211 1069 2 172 3004 317 1392 1 1 6768 188 6 1 2 302 233 760 64 9 191,0
89 5 31 10 42 2627 134 12 10 140 4 54 191 1 341 10 114 2 2256 3 2 7295 570 83 2,0
9 4 96 11 7 2 1532 8671 47 77 782 969 31 27 117 2 345 203 1984 953 3 889 8817 1 7,0
10 140 8542 2 309 812 28 662 7659 886 31 2 1225 1 10 14 1975 6 3007 12 61 1665 5 98 3,0
4 234 17 1295 2558 9575 1 1455 3325 1 6601 157 289 162 1 1 1 3 44 331 289 162 1 1 5262,0
2189 3 1 47 5665 2485 3 1 6656 9 212 173 130 3 46 21 189 52 38 4 16 21 150 110 1276,1
1 6 5371 6295 18 235 11 16 3 1480 43 1 522 11 619 797 3 265 6 93 4 84 20 6295 7,0
11 7 239 1822 13 1 16 32 227 2 1 9 62 26 68 4 1245 223 8 13 42 950 78 2 783,0
10 140 741 12 2 1820 1505 22 77 91 250 203 328 5 7788 3 2 684 2041 2 370 860 62 2181 4,0
11 20 14 4 2514 3 883 1078 1 146 9 7602 8 14 444 23 4 658 62 14 309 662 85 4 282,0
4 483 240 34 1 1 3 4 4326 29 34 1439 1 1 1 11 1 811 5 4365 2036 3 9919 9 2060,1
264 55 7 119 561 499 7572 7344 14 29 5 2 88 1054 408 5 2 4839 4 182 2292 17 4 1 1628,1
8 186 6 30 4 1105 151 9 2 1113 13 6 282 17 5983 49 1922 6 81 37 17 84 640 1 1,0
260 77 921 34 61 411 6 106 11 32 227 157 218 18 253 5 2 237 233 1 10 226 8213 1 6,0
41 52 5105 37 78 12 21 25 168 6 28 2 58 5 126 117 1061 126 1857 123 53 21 106 8 595,0
70 8 7 1265 347 1 12 21 51 66 541 4 3835 123 8 13 726 9 538 19 42 435 37 721 10,0
89 10 202 5160 12 4 2867 2269 7 61 498 267 37 5 259 10 28 49 6965 455 100 599 32 1 8,0
11 80 30 116 561 18 2 1 12 14 8539 53 1871 8248 14 404 9175 811 5 5360 3 1 7 4 833,0
486 18 2522 7655 11 115 156 22 6590 43 32 31 2 105 217 22 60 2471 1622 3 8 13 24 4 852,0
11 1023 5 2 8940 1 20 672 2 267 47 49 54 50 538 6 1 8 3 49 483 364 34 49 483,0
244 36 13 297 4 174 2531 16 2247 98 666 12 113 3199 7 2 89 151 12 216 1 123 2 3905 2289,0
10 14 1 9 34 2 191 1341 2096 6764 3379 1102 1 3140 3193 3 2 197 12 8 14 35 1790 20 3776,0
734 1073 118 8 13 656 64 2 6155 1321 3 701 1749 100 1 748 11 7 4248 2 4666 220 9 8362 6601,0
2 2803 668 4338 1 2879 9 2 1141 5 2 8568 7527 5 1 1958 3128 207 1 3 743 27 3231 4318 3,0
4995 2 2274 316 325 3462 123 6 2 88 1139 3091 9 20 3 41 684 471 2058 6 2 2965 5 4 1113,1
11 7 35 422 2287 1152 16 8 14 414 34 2261 1 36 83 1046 101 620 1527 7270 13 319 2287 20 2,1
11 7 4 3543 119 790 434 62 6947 4 171 85 92 1 819 624 58 8 47 31 2 198 3919 4 791,1
17 31 5 2 104 5 1184 1901 17 2 692 1 7 8 67 58 18 164 1454 21 2330 2 187 2782 7,1
11 16 1002 6 1441 231 170 6 4 523 12 47 1 615 2 1607 2690 114 63 1 34 2 2418 1765 3355,0
11 16 47 810 8749 1 6153 3 405 8 13 4 2271 8005 16 3 2831 15 4 2551 44 2691 8 7 274,0
4 289 101 2 750 5 2 822 333 5 3396 2146 607 164 737 7099 118 31 65 849 105 59 1 283 175,1
10 195 11 16 14 514 10 14 1104 3 68 6 350 31 2 563 1131 10 28 6 24 2097 32 2 256,0
10 28 109 88 5 2 2364 709 428 2 1154 1703 17 672 1 4228 4578 62 7 460 1 10 28 109 11,1
78 16 78 141 789 9 4 9423 4113 8947 338 143 67 1240 6 359 3886 206 7496 8 13 98 39 11 12,0
10 103 61 2493 5376 8 56 10 262 8 4208 3 360 10 83 219 2 276 4 3835 4 96 294 7 1,0
1858 3025 41 1342 455 1121 6085 1245 1 6656 1001 1 2632 1 3955 8338 4354 1 1 1039 1 1 1 3304 1,1
10 268 8 47 77 122 1596 155 232 10 219 11 208 250 1695 5 8 1505 22 6987 4 228 11 59 30,1
61 4019 8307 5371 6295 14 4 316 382 8737 3 1 36 1 17 1 4643 6896 6 7365 43 731 1 202 4078,1
10 111 195 10 66 4 16 419 73 2540 1 7 849 19 11 372 182 493 15 2790 398 472 2 774 8,0
125 11 7 4 249 263 6 215 34 10 97 64 167 8 23 4998 233 4 1886 1 3 8 14 3667 14,1
8439 73 100 184 16 124 91 82 21 150 9 4840 5 11 559 2838 62 93 8 52 8439 73 149 76 79,0
250 164 2199 3 3931 9 2 386 6 911 332 2465 11 858 599 32 4 206 47 165 6 373 8 283 175,0
2 1321 25 3297 3 2 2095 1 1297 7 254 6 621 19 40 7 35 1277 6 11 63 4 387 1277 44,0
46 21 28 24 566 5 11 20 8 1101 107 1 1 38 4 8888 1239 9 2618 6 848 118 33 2542 537,1
10 28 566 12 1 14 1087 6 1 18 2 579 197 33 193 4673 23 288 102 2201 38 337 2697 1695 1924,0
2 1 7 270 9 4 388 1 491 439 1 23 2 3771 5 2135 15 2 1 1913 8 39 2 340 541,0
11 20 1002 23 108 108 2125 2 225 7 2 89 4315 3 15 10 380 8 46 2 225 4620 40 13 165,0
118 81 10 378 81 10 134 87 84 2 664 7 81 10 2597 763 135 62 115 2 978 3816 81 10 376,1
1651 1 7 2 6599 1916 5 1 1 1 4 658 12 14 269 23 2 256 1521 1 3 2 1 29 5,1
106 45 11 7 24 4 2840 45 206 39 275 3482 41 21 121 2 1375 5 2 170 1 11 7 4 1109,1
10 451 38 27 2012 23 1763 13 1714 8487 3882 1 51 66 3 51 368 11 20 15 1 1597 3 3304 1,1
11 16 47 194 6 141 177 9 2 471 5 78 98 15 2 252 29 10 138 124 109 8 299 22 60,0
21 199 134 6 637 86 2622 15 4148 51 12 161 7 8 594 186 39 35 379 1124 6 69 19 397 10,0
11 20 14 37 78 8 936 726 46 21 189 6 66 4 1806 1268 179 1233 6 81 35 204 20 11 7,0
10 230 211 1443 53 4 153 3 11 413 153 2841 300 4 415 5 4017 3057 3 169 8 215 1135 248 1752,1
11 16 239 68 49 1079 18 139 61 1 7 87 133 1276 1 2215 1399 394 235 8 6 2202 8 13 15,0
11 16 47 6 30 109 18 2 210 62 7 163 4 390 1 4002 34 1 1 525 2 213 722 7 24,1
164 84 685 38 1 1881 565 10 449 11 98 63 44 4 3840 5 349 36 25 3244 32 4 388 5342 12,1
8760 2670 7 24 398 587 15 29 5 2 84 8760 13 19 10 59 1274 269 8 9 61 338 459 46 24,1
8 13 859 6 1233 36 41 48 7 2 2358 302 18 11 20 1439 6542 1 3597 68 2 589 6 4299 2,0
11 20 7 1976 78 1633 4005 7 4 67 84 285 26 3240 9 1063 1 275 940 644 3422 708 512 19 11,0
58 47 24 77 243 6 11 20 38 2 4472 473 5 447 38 1251 2 113 47 4 2226 1553 18 4 1,0
2 116 5 218 7 29 5 2 84 1 5 31 58 2 5925 127 24 6970 126 4781 2 943 7 5768 2,1
11 16 14 1206 8 91 69 433 8 93 4 1 3 88 5 31 8 47 681 1696 9 8 11 16 143,1
2 1283 14 749 3 1 19 443 2 20 111 1035 61 614 135 456 1033 3 3086 1 3331 4213 1428 68 4,0
541 32 2 129 5 2 6044 5 2 2146 1797 184 104 3 159 2 1881 565 5 892 882 104 333 5 2405,1
4221 10 426 6 2 1 1 1 2340 12 271 6 491 10 67 28 57 614 9 142 183 19 10 426 18,1
10 195 10 236 30 657 800 11 20 175 101 37 108 155 23 2 3858 10 14 52 1443 147 73 9 61,1
732 29 835 102 17 369 6 57 943 1 364 34 79 36 447 39 33 150 327 886 425 3 2930 315 281,0
10 297 11 20 82 10 1734 12 8 68 1 1 9 2 179 10 28 192 68 4 2730 44 43 12 55,0
11 7 29 5 3465 116 364 2 452 179 7 1345 15 7 1527 1 13 1 4063 453 2 2805 4605 3 1,1
10 230 1785 4 3882 867 341 8 300 49 58 6 67 75 85 27 1 19 283 21 66 2 749 724 3,0
72 25 24 9 2 2899 811 5 2 1263 3655 72 199 5160 2 860 5 48 72 66 200 110 360 5160 12,0
4 740 5 357 270 56 4 1715 6 28 35 31 311 184 16 7926 190 15 2 311 280 23 40 13 1804,0
42 68 6 929 12 29 8246 19 8 67 7 10 114 2 2226 523 3 11 7 2 4718 2847 10 138 109,0
10 535 22 109 2 5453 41 100 322 18 12 513 5 905 386 17 2043 2979 2220 10 1035 8 23 6439 48,1
1006 6 30 49 440 5 4 1075 1543 44 2 96 12 258 458 71 7922 45 5 1131 9 2 2963 13 11,1
10 342 2 267 4 192 58 146 3 86 22 3899 391 2 113 19 81 391 12 10 516 8 232 10 140,0
10 138 297 4 625 5 1 1 3 1360 1 1475 98 4680 3 28 262 4 171 6 39 44 94 11 1,0
10 1844 4 151 21 28 6 185 11 20 39 4 158 823 206 46 21 86 22 189 6 30 657 2 20,1
61 326 1985 6431 18 258 234 6 6071 2 1 5 11 16 38 43 8967 18 889 10 64 2722 2 1894 5,0
11 6800 3 2 781 29 52 58 57 1246 3 2 4526 1612 1812 1 39 86 22 2978 2 3107 2461 2 930,0
48 47 3925 124 222 6 20 1 12 33 2656 6 4185 2 654 9 142 4 1 96 11 16 805 39 4,0
11 398 1 16 7 4 202 18 461 5 4056 7956 2309 3127 1733 1 41 347 3050 76 954 28 4252 23 2,1
10 68 6 929 4 711 18 11 16 444 23 2 665 12 25 617 1998 655 533 204 84 16 133 79 71,0
11 202 69 29 5 2 252 300 23 1946 124 3652 34 332 87 51 29 476 142 4 6075 797 85 4 460,0
10 219 2 16 9 1 15 2 2778 20 5 1 20 1410 10 160 22 121 231 44 8 19 198 147 10,1
15 4 1 10 167 2 310 5 6521 1 9 58 3 719 6 848 460 4854 10 230 248 11 156 22 6944,0
2494 553 7436 7 360 51 690 11 16 7 1 10 60 1 4 3350 53 1 1094 10 86 22 1451 74 11,1
486 1168 86 22 121 53 6 567 70 196 618 41 25 85 1 6 2 220 12 173 1 5 1156 12 347,0
53 21 25 9 4 7226 41 4111 1335 141 106 11 20 8 273 4 171 5 940 3 1837 9 4 54 579,1
11 20 14 4 2865 91 184 20 38 2 528 2720 8 13 24 12 50 19 67 24 37 78 355 40 7,0
10 86 22 189 6 2816 294 34 1 48 47 466 77 301 19 11 7 29 5 2 116 208 124 8 14,1
11 20 7 1498 1704 46 21 739 22 109 8 81 1 1 1 307 283 175 11 20 1672 69 6 1 9790,1
10 86 22 121 46 8 13 1250 18 69 6 711 11 10 140 24 4 341 5 2483 543 10 138 111 2762,1
11 7 29 5 148 104 118 8 7 753 6 66 87 49 79 586 22 39 8 61 326 47 111 109 8,1
4 166 32 287 1 36 25 96 509 65 2332 147 33 166 146 23 65 1 17 9749 3 1 65 995 1,1
1 8076 169 1 1093 3 5722 9265 51 1 546 17 4 9008 37 48 4 2051 6 1903 65 1936 996 23 11,0
623 10 416 22 167 231 12 1 4 7249 381 195 9 11 16 18 49 292 2 554 841 6 28 4 740,0
87 51 11 16 28 4 459 459 11 16 14 4 415 5 1 13 22 89 2 152 71 67 78 10 387,0
29 5 2 88 2430 792 5 4 9312 20 7 12 2 70 1 2081 2 4118 1 3 2 1 3520 102 25,1
2 172 6065 10 28 17 2 685 322 5 5369 1 8945 1387 6 2488 308 5 2 1 496 9 2 1 823,0
54 70 222 112 3 918 11 7 4 1607 203 2 237 86 3 3476 233 29 1015 933 18 11 354 7 12,1
2 1 9 11 16 7 29 387 1 3 26 186 6 368 48 26 7 404 12 7 48 10 477 169 90,1
11 16 7 35 606 1511 123 5 4446 2544 1245 4055 6871 21 1 8 6 637 6 8917 4 363 5 620 3,0
9 2 341 583 907 5077 313 1 1 41 7 8 6432 1 41 5335 1 41 1958 1 21 66 2 436 17,0
11 7 35 209 314 476 18 4465 1777 1 107 1 7 4 481 1818 5980 819 20 38 1 12 902 655 152,0
37 8 47 215 6 11 9 2 338 1154 965 23 11 487 1804 553 1 7 35 1 125 67 11 7 4,0
11 2186 208 7 319 10 230 57 1 19 11 208 409 2 116 1278 5554 5 4044 10 28 124 109 2 6637,1
10 103 12 11 20 7 29 5 2 1669 104 10 28 124 109 10 103 5239 3193 7 598 3 2 1303 203,1
10 368 31 2 2345 5 11 63 19 11 29 7 61 31 58 498 751 977 1039 409 4 1096 6 2 7882,1
10 14 54 2311 53 6787 1167 89 372 23 4 754 10 195 12 8 199 714 49 52 209 8893 2080 2 354,0
8 7 1092 423 286 159 69 1046 12 8 14 4 58 3163 6 2012 3 106 11 20 8 7 86 22 81,0
732 721 3 2613 63 5 4 125 1 34 4 7636 2238 1 36 280 23 592 2 654 42 6 167 27 1212,0
10 161 32 2 384 1128 12 1 11 384 9 1 3 10 202 134 8 143 28 111 77 91 10 60 121,0
4 379 16 15 294 47 301 48 91 69 433 14 2 2121 1271 34 1039 1 734 35 1365 6 29 5 2,0
2 6053 16 6674 9491 1 741 69 6 30 2 252 16 10 28 109 6 11 1256 10 160 22 103 12 8,0
11 20 7 24 3762 5 1442 3 83 273 4 228 5 4977 19 1226 11 775 7 99 6016 3 99 2100 1,0
817 149 4 6819 115 118 2 1 1 23 173 6819 192 196 18 21 6 343 1 8 287 218 122 147 817,0
8 551 181 4 363 5 709 6 75 85 448 2347 15 4 63 3 4 208 232 72 71 1 38 2 7633,1
1 7 2 243 5 549 29 9152 35 452 2531 6 771 1 1 3567 15 29 5 2 252 20 978 5 31,0
10 14 257 931 6 11 16 10 39 1152 1249 3352 10 39 383 1339 1978 204 3 4 84 447 1346 3 10,0
3379 7 4799 6 2636 1 13 1959 18 4108 53 3379 216 40 26 705 45 12 1 47 3072 43 3379 202 584,1
12 7 48 11 16 7 50 489 2 315 281 2617 9 11 16 8 7 859 18 231 6 2617 52 73 11,0
578 37 11 7 4 611 1511 123 5 2 89 4235 526 190 10 103 40 51 111 30 99 108 98 39 2,1
10 131 51 22 1751 48 6 226 53 10 1985 11 34 2 1 2027 142 4 1327 16 37 119 2928 3 561,1
278 13 386 8 46 21 1564 4 1 781 5 4 1534 938 13 1531 3 846 8 6 30 128 73 2 3844,0
817 35 1 1023 5 2 1 665 17 4 320 1895 3 4 465 1895 3959 6 253 76 270 2 63 23 49,0
159 2964 3267 936 2 4421 303 5 2 31 58 834 206 718 26 1 469 4251 6 1 1474 2485 9 4 208,0
10 1 56 11 417 34 1664 17 2 1 1 317 1476 5 1053 6843 1156 98 19 11 16 47 4 334 9283,1
4 953 6 30 4163 9 2 1219 3 111 1534 317 233 4 356 9 58 327 4 202 66 4 1214 274 136,1
6 661 4 20 44 4 6414 1329 638 1163 38 659 2 2463 858 3 5250 59 30 99 1 19 11 132 7,0
164 1482 6 384 16 38 890 12 7 2013 403 18 2 357 2 436 17 1 13 170 7544 10 167 7 12,0
48 51 10 134 2 119 526 925 47 211 68 84 1 18 2 990 1304 5375 1304 1797 3 4 1 1 475,1
11 14 35 319 233 176 429 264 10 68 111 77 109 2 1021 665 10 111 195 2 770 59 141 56 455,1
10 195 11 16 14 168 6 30 50 8 406 299 22 462 2 815 1799 475 152 10 199 28 1468 283 3,0
11 7 4 182 50 694 32 4 2717 628 4398 9 2611 2504 12 14 517 34 595 4684 3 408 1097 4000 668,1
9 2 20 1 72 66 2 1463 522 2 9212 6702 9 2 9092 13 471 101 8 7 1 38 2 1 3,1
10 219 11 53 8 9062 3 42 150 297 8 23 1 175 11 7 4 84 970 5 2 108 594 570 44,1
443 11 7 422 3 1057 20 86 22 366 6 93 290 5 8 40 25 52 1446 9 2 63 73 4 1196,1
11 7 29 5 2 88 351 104 10 138 124 109 2 287 288 179 1085 42 160 22 306 6 7094 70 9829,0
87 47 11 415 5 603 2672 23 241 11 192 8 13 379 8 169 69 189 6 1147 286 8 13 37 1208,0
10 138 109 31 331 147 10 42 51 22 268 87 78 1 7 24 9 1820 6 2 405 19 327 23 8,0
4 54 2490 1 1107 5 4 176 5 178 296 233 471 12 88 5 181 9 2 1149 13 68 28 57 310,1
10 14 24 1030 74 38 11 16 10 14 361 4 3928 18 35 5017 2820 10 68 42 1982 123 5 161 8,1
1 1 1 7 327 4 390 20 554 153 1 1 47 1072 4 63 1009 100 76 3 179 8 17 142 4616,1
46 21 362 4 2312 15 6 716 1 7 529 41 24 166 6 92 329 4127 6436 36 5915 6 8 9 35,0
1480 2 8373 151 1194 11 14 2 116 636 10 138 109 6563 1 34 3734 3 6584 4 202 66 2 2593 3,1
578 272 4 1777 289 162 39 69 14 4 119 6 162 18 11 16 92 44 11 1 4244 36 458 9 4,0
278 69 75 11 725 1 2904 7535 2155 4 2260 23 2 7283 2289 136 1 4 1 38 43 386 3 670 56,0
2 3309 3871 14 29 5 61 1666 1707 3 10 111 1041 4 589 6 1325 27 2417 23 2234 1927 150 1188 312,1
2 263 18 1 1 1959 5 559 7 54 1057 12 13 82 538 5 2 20 25 9 679 17 2254 3 2,1
11 97 30 29 5 2 419 98 10 138 124 109 10 86 22 66 87 97 11 124 30 2059 15 4 184,0
61 489 1597 9567 47 91 4 171 5 839 102 9 27 616 11 7 29 5 27 390 112 2792 18 69 11,1
11 14 42 35 370 16 10 138 297 8 283 53 10 14 7781 1571 10 230 147 4957 3 10 86 22 103,0
10 1217 11 263 18 317 32 1 101 321 8 10 236 42 989 6 2 1128 3 366 6 75 61 284 146,0
8 13 42 2929 9 8 13 9079 21 67 202 66 8 5760 23 126 2255 4880 5772 7 355 2 1 41 2,0
11 16 7 24 4 1023 5 55 13 31 12 3725 118 7 2 1 5 2 275 16 11 14 239 2 252,0
53 11 115 89 372 6 890 10 114 8 646 149 31 2 58 8 942 936 29 5 61 498 890 273 124,0
252 16 5 31 58 1319 1 147 21 580 30 582 272 8 13 31 44 48 21 548 4 16 6 81 6,1
11 20 7 367 4 736 1384 18 20 235 2 1636 7 339 2 325 202 28 77 1 359 3 2 112 7,0
381 4919 1 896 86 3836 3124 408 9 11 732 8036 204 16 15 6173 1 4 1670 1 9327 36 4384 188 9,0
10 59 373 11 15 2 88 1139 599 37 238 6 93 4 16 23 2939 1 296 3 8 7 54 1106 3,1
10 140 4 643 341 5 6222 1 10 441 5064 3 36 160 22 39 1 38 2 1540 21 466 121 12 8390,0
15 4 526 10 441 1196 838 264 8 14 550 1750 3 2 1 71 212 7498 11 16 15 10 1815 9 4291,1
136 149 11 16 21 1376 198 242 2 879 792 5 4 1265 241 16 154 144 45 2 427 2 113 1315 46,0
2 5647 5 671 2675 14 1 9876 8764 13 89 318 32 2420 5400 9 4 9582 616 5 42 3856 155 26 1320,1
10 1217 11 263 200 100 941 2890 19 2 1341 5 304 4702 1 8146 8605 1201 3 1 9786 23 92 1011 10,0
4029 1167 202 949 2804 2 88 2066 3 2045 104 5 31 58 2 113 7 4 579 29 1119 4 187 125 3254,0
11 7 4 84 16 18 31 6328 1 461 11 16 47 4 84 179 5 187 152 4 532 5 2258 1233 6,1
3395 7713 7 629 286 627 98 10 67 39 60 9581 1 1429 39 2405 344 3 1699 8 3 1 3902 37 2,0
120 1 3 1 93 11 16 8 7 42 12 78 367 35 4540 3 4916 1107 5 78 1839 50 9 2 4572,0
11 16 68 49 84 152 9 8 486 33 68 1534 87 6 495 10 14 1398 2 16 59 75 128 15 8,0
397 29 5 2 116 98 124 91 1 3 1 13 1685 1188 839 3 2 296 1397 4 7078 23 65 590 1685,1
11 14 29 5 2 1183 1200 5 603 10 28 124 68 6 106 10 387 623 87 59 1652 323 226 46 33,0
444 23 2 658 34 519 1 2 4606 5 1 7 44 2 187 503 5 4 3229 2226 36 2378 27 237 1654,0
618 9 2 448 7 5117 3981 13 1874 9 2 4563 6 347 101 333 5 2 344 13 2956 9 2 386 46,0
147 10 39 2 3094 104 3 10 140 54 1198 33 28 1007 6045 964 9 2 2242 190 1 1 13 2274 775,0
199 3073 1034 19 5 259 8 127 24 513 1 9479 7 29 1458 5939 5 2438 1093 2 1014 453 7 70 3,1
2 3615 47 77 1492 4 3339 218 7 2 5647 5 5464 1 10 103 8 7 217 22 8 4916 6 211 220,0
2 178 7 4691 1 3181 3 4 1488 1956 7 1472 6 2 2516 6 1 9603 34 6047 4 1942 85 92 8798,0
11 16 7 44 4 532 5 353 397 24 5 2 4216 1 36 25 5516 6 4 388 7774 6 185 122 4,0
11 7 2 243 5 16 1889 51 81 9 92 1626 3 12 13 1172 8 15 4 6590 82 5 2 964 5,1
244 36 47 124 1 6578 3078 13 1237 6 282 206 362 64 166 6 2 1 5 2897 1223 13 578 37 55,1
2 16 646 123 590 229 613 1496 7647 15 35 5656 569 1709 17 1983 7154 1 4880 9421 38 2 3876 872 3280,0
11 7 2 116 2696 20 124 91 8 1880 52 95 48 8 194 32 2 3630 1996 18 183 39 92 574 504,1
1 34 519 1686 7 4 145 1144 20 18 2 221 234 159 2 145 63 5 2 16 539 72 75 4 240,1
352 675 67 741 69 9 1820 6 76 98 12 71 414 2508 1 316 382 11 29 7 2 116 352 675 127,1
11 20 902 107 5 61 498 2403 8927 248 2 281 25 1358 2 63 1530 19 42 149 8029 9 27 4217 6918,0
8 67 2895 69 6 66 12 286 59 185 37 74 58 6 1 142 4 78 16 2 445 5 2 20 68,0
